signature_index,total_director_comp
80511b018a0aebfffcc210d4f7d54d19,1959.463
eeb8b55a1b3478bbad269ab2fa30ba5c,1959.463
bd515ec9aca5a18088d18469ce1fc700,1053.716
796dbb1e70b5d94beff0320b8c6855d6,1053.716
d2d11484a616ea94b42084f479dfbc47,1053.716
6fa616bda5fddc05ca0f7a293a921265,2117.931
6a203951f59f86a8c16a10b426a023a7,2117.931
d91bbeb898f7d7d5f45f657e9ba5b434,2117.931
1072da6d7206a258e296f4ffe5634912,3009.898
c6d44c98bea0786d89278d5c837533c0,3009.898
8a2247a4f7ddc6af2d0760ec2795f90d,3009.898
0dfb3c2716747339ef76e409716e3fa7,1972.971
d1c2437a234df7dc53e57d25358bf46e,1972.971
0324154f3f1750902bc659743e501f7d,1972.971
f35ff92e331d3c7aad6ffd271adf58a7,3233.192
28ccc409ff38ec1b5bf9a4b09b18ff48,3233.192
d605f3aed025c13db2264053cbe9fd99,3233.192
2405756f234f52178f2f7629e75e65e2,1827.225
2405756f234f52178f2f7629e75e65e2,1827.225
2405756f234f52178f2f7629e75e65e2,1827.225
2405756f234f52178f2f7629e75e65e2,1827.225
f9b57555ccb9b87f1f1f5f93ffa543be,1827.225
f9b57555ccb9b87f1f1f5f93ffa543be,1827.225
f9b57555ccb9b87f1f1f5f93ffa543be,1827.225
f9b57555ccb9b87f1f1f5f93ffa543be,1827.225
8cae65c6b7912c8697ddead1b3128651,1827.225
8cae65c6b7912c8697ddead1b3128651,1827.225
8cae65c6b7912c8697ddead1b3128651,1827.225
8cae65c6b7912c8697ddead1b3128651,1827.225
d8fa449a2e1a00e07f90595c7922728f,1827.225
d8fa449a2e1a00e07f90595c7922728f,1827.225
d8fa449a2e1a00e07f90595c7922728f,1827.225
d8fa449a2e1a00e07f90595c7922728f,1827.225
05021ab781a62b4b5e0abc4b42a0b3e5,2644.5150000000003
c8ac9be567821d09d3f39b0368c9aa81,2644.5150000000003
d326f07545b68be669bd1f0183d826fd,2644.5150000000003
8e4a3f6dbee6e1175421951d3ed255f2,1496.868
f1eea7f4939be2d138bf10a64cecf352,1496.868
131be992a64c55d93c768f3ae3a088b2,1496.868
56d659ee10fd0ef5acb716263644f2b6,3813.877
b450ec64d9a38d8a3753637a9894a670,3813.877
0bdee52baef2e65dcb1e07929a3afd7e,3813.877
086f210d9e745d4aadfaf3febeedf596,0.0
b6f86c9393e2a55f4e993ec01dc1d4ae,0.0
2aaa39e8c7f22fbb678026f18ef1e726,0.0
a8f786f3907924eb63150141b4f4d375,2096.852
360194b796e6bf2f1a03478cc89ed176,2096.852
1e6b1ddd343e42467c35564bc0ff7b4b,2096.852
3eb2ce4a0750f4fbf3ca41163d031d09,2614.08
9b7fafea0c9a05e5e3829e36533eb00f,2614.08
e9f9c879c69144846a8d609edbc41e07,2614.08
84a909b127188c5e95c9c64ab12f7a79,1175.058
14924fa57630d929097f7f1d8ed1d0b1,1175.058
3ad63d2b5bfe15e8b08a43a7daa01b8c,1175.058
c66eeb2df146452bd9117da6ffcb2eb6,1592.048
c66eeb2df146452bd9117da6ffcb2eb6,1592.048
c66eeb2df146452bd9117da6ffcb2eb6,1592.048
c66eeb2df146452bd9117da6ffcb2eb6,1592.048
a8bd04607769d6898c7a81934dd5411b,1592.048
a8bd04607769d6898c7a81934dd5411b,1592.048
a8bd04607769d6898c7a81934dd5411b,1592.048
a8bd04607769d6898c7a81934dd5411b,1592.048
0635b0aae432579bc6d935d7f740e064,1592.048
0635b0aae432579bc6d935d7f740e064,1592.048
0635b0aae432579bc6d935d7f740e064,1592.048
0635b0aae432579bc6d935d7f740e064,1592.048
288ec6eb4542be1d490a7df035d8ab6b,1592.048
288ec6eb4542be1d490a7df035d8ab6b,1592.048
288ec6eb4542be1d490a7df035d8ab6b,1592.048
288ec6eb4542be1d490a7df035d8ab6b,1592.048
97d917c2b4ee984400dcc3033821479c,1592.048
97d917c2b4ee984400dcc3033821479c,1592.048
97d917c2b4ee984400dcc3033821479c,1592.048
97d917c2b4ee984400dcc3033821479c,1592.048
2e28a07167b8f0bc7453ee057e39053c,1592.048
2e28a07167b8f0bc7453ee057e39053c,1592.048
2e28a07167b8f0bc7453ee057e39053c,1592.048
2e28a07167b8f0bc7453ee057e39053c,1592.048
effe833156c98e459b1713eec82efad5,2065.39
99ea2cf1685b976ac1bd631a6e4d78ba,2065.39
357d157640f9eed28a80a994486b3c57,2065.39
17bd749e1a75e390f64177e62415bea5,2846.029
96704ba4415fc79f3f2dfa40227dab5b,2846.029
8b5f66bdb824fa664eae094b427c2c44,2846.029
929c81f6ed267348b09a1c297cda2334,6881.837
41997f17c9b90a2dbf66f91443c7fbe1,6881.837
9103e8921e38740200f53062addeb7bc,6881.837
d0fcbd7e7b5f7b104cd43c22af1f4eff,1780.38
8f54c39f4a2804eeb30b0036aa5deb9a,1780.38
f9977be8a0f8c80a560341e2a863a83a,1780.38
c393f731d1804c9ff21f582ae014c919,2239.045
560295b8ce9ad154d9a6c5818687fb77,2239.045
5f67ae6624504b2f822440737c7c23f7,2239.045
df073a8636c41b52d8462fb97cf0c072,3418.754
a6bfb0e40876c5798e4e346eee54fead,3418.754
fe532835f045fcb10b1a9597db703138,2306.25
916a75eae4b116e99f6664170ac009e7,2306.25
e3eef212cfcf163062ce4ac1454d558a,2306.25
091b69838747d0ea0481413a2ceb7ccc,2137.624
3c92cb765dee47a080b03548057f7044,2137.624
426187d7631a3dc1855f4d8765fc5125,2137.624
2399312918ff07ffc89ab22a3121d668,270.405
044ef41df8ccc4faf2611ba024fbcdc0,270.405
5253fdf6c237dcd5ca33bd4e94a61800,270.405
130c0d32c947deb5050e0e2121d19925,1219.083
d9ac6c39c08ecb0f0cfb5cf971f2d973,1219.083
9506cebbd6423ddee9044c8948a440e1,3390.639
0e5bf20bd9726bb3b758720925703b96,3390.639
772704c76149ae28a1aece2f8368b7c1,3390.639
3ee1139ad7aa23d0ffa408160b871733,2791.419
dfd2c97a2f9cca56c7d66416b39f0dbf,2791.419
36d37ed4f0fb7d4791314f54130a20d0,2791.419
56e9d11696b8ec19418489a1425572b4,2255.056
a4478025b1e239dfce53f44dec556785,2255.056
df6bbc2f2a14abd21d336da1a40ef8cc,2255.056
9f509bfa19b730194e160122d00ab51d,1307.501
3c65de6e400f50368b6c54e9c384c401,1307.501
e88caef36f05860b99a467d01a4fa996,1307.501
a1ea346c14ad2dd51d0a427fad68fd76,1010.537
796d58a8b362c8a82efdd8fc41413c99,1010.537
c6af42d12749832d6bf11212b6961409,1010.537
6e1a19ffa353a2211392bbd56f641aef,3299.333
05fa8e25bfdd309f720948b9be828104,3299.333
e11bf0a62a7bc731f439ee9e6c67f129,3299.333
425ad9f3a32fc65e542f15cda25c43b5,1394.339
7bdfb0da15c1832b8d94bc5a4abebf3c,2291.755
7bdfb0da15c1832b8d94bc5a4abebf3c,2291.755
7bdfb0da15c1832b8d94bc5a4abebf3c,2291.755
7bdfb0da15c1832b8d94bc5a4abebf3c,2291.755
e95f2b8bf50103ff79eedf8e2c94a995,2291.755
e95f2b8bf50103ff79eedf8e2c94a995,2291.755
e95f2b8bf50103ff79eedf8e2c94a995,2291.755
e95f2b8bf50103ff79eedf8e2c94a995,2291.755
925df91ded6933034ef87df76884f67d,2676.08
c0eff07af8b0300a499c560b656bd353,2676.08
e51ce1338c828865a3223b91bd35764c,2676.08
f2b1c8e069b01f6c0486782828d2c468,1457.451
f2b1c8e069b01f6c0486782828d2c468,1457.451
f2b1c8e069b01f6c0486782828d2c468,1457.451
f2b1c8e069b01f6c0486782828d2c468,1457.451
4d62ab7d0ed6f4318fe064e9689bf894,1457.451
4d62ab7d0ed6f4318fe064e9689bf894,1457.451
4d62ab7d0ed6f4318fe064e9689bf894,1457.451
4d62ab7d0ed6f4318fe064e9689bf894,1457.451
794b9a22c98b8ea6e1f0efe151494e63,1457.451
794b9a22c98b8ea6e1f0efe151494e63,1457.451
794b9a22c98b8ea6e1f0efe151494e63,1457.451
794b9a22c98b8ea6e1f0efe151494e63,1457.451
199f5acdcf6814a16fab57a356aca88f,1457.451
199f5acdcf6814a16fab57a356aca88f,1457.451
199f5acdcf6814a16fab57a356aca88f,1457.451
199f5acdcf6814a16fab57a356aca88f,1457.451
2809061cbac28c88fe80f7b2be16e621,1457.451
2809061cbac28c88fe80f7b2be16e621,1457.451
2809061cbac28c88fe80f7b2be16e621,1457.451
2809061cbac28c88fe80f7b2be16e621,1457.451
33a34f2ce2bac28abe8265410da5fd5f,1457.451
33a34f2ce2bac28abe8265410da5fd5f,1457.451
33a34f2ce2bac28abe8265410da5fd5f,1457.451
33a34f2ce2bac28abe8265410da5fd5f,1457.451
32f9a8c1add56cc83119114c0694aa7b,2022.0
46d76913f96e0950d0b055b8b07c261b,2022.0
0ecebeb9592608a69ab1dd58b2f183ec,2022.0
296ab41987eebd985b1dc600b88848d6,3527.0
9c82ced5b8d93496ef96c7f45ab341dc,3527.0
87fbc48f7ea0e8f927bb18723453ad87,3527.0
032ff5d57f2f12b5d9cc41e46fb3df64,1237.936
032ff5d57f2f12b5d9cc41e46fb3df64,1237.936
032ff5d57f2f12b5d9cc41e46fb3df64,1237.936
032ff5d57f2f12b5d9cc41e46fb3df64,1237.936
aba6d3bb84f5cfa0cdd9cf3d3f07d5a4,1237.936
aba6d3bb84f5cfa0cdd9cf3d3f07d5a4,1237.936
aba6d3bb84f5cfa0cdd9cf3d3f07d5a4,1237.936
aba6d3bb84f5cfa0cdd9cf3d3f07d5a4,1237.936
91f1218e4148bda694d13ee3a644c2e3,1237.936
91f1218e4148bda694d13ee3a644c2e3,1237.936
91f1218e4148bda694d13ee3a644c2e3,1237.936
91f1218e4148bda694d13ee3a644c2e3,1237.936
409cf3ff5020098f3316e760bb3b0774,1237.936
409cf3ff5020098f3316e760bb3b0774,1237.936
409cf3ff5020098f3316e760bb3b0774,1237.936
409cf3ff5020098f3316e760bb3b0774,1237.936
346b6b70b770b38ef0720d6646bbcf7d,2464.25
79edc786a32cafe0a8ea292a1126e4c9,2464.25
2fd389e23994d2af4f444bcbe862185e,2464.25
30886ba1d3530c00fd0a8ea249d14f5d,3298.8950000000004
0df0459a597cd11a11d82fafaf36e221,3298.8950000000004
41b224fc637560a004027d1ee83c5676,1664.415
e74da9af6c5c09f0e27cc5824791810e,1664.415
96d74410be03a41a6f18b62564313c00,1664.415
7cdeb8a5853aa1ef9c172f33919a79e4,3584.135
58af951fcf71ac11c78a3c060e8ab08e,3584.135
6bfe069d57c81e1437a53aa9c2cad4ca,3584.135
6ae55e41dd719b01214dba37b681e6c2,1915.586
e6303fafe1b80a55324d11bad623560d,1915.586
76783d7ef5f58b5ab17335838f68fce6,1915.586
3b5d322cba850420ad9abd7cf408f548,2314.008
75a0efcbfe6e842fd6ee3d2c31bd76ec,2314.008
ff432a2b023e0e63c3135026717542a3,1913.61
cb82a057158fc890c28f1123142e4f65,1913.61
90257f0f8d65af2a99ab98910bb2fcf2,2933.94
7a1eee89b567a03eb25d7f734e65a259,2933.94
fb261725cb38a4e1368d6f858c0afd41,2933.94
8ecc20406759b4b32143d23d67a44bea,3259.442
fb3394474880f9bfceba701ae6aa8173,3259.442
2c23260d741eca555946fdbd56a03a70,1684.113
695d3dbb9cdc70fd7c11c90116c1f9f9,1684.113
ca7e2150a9e6733c4b742027388411e9,1684.113
130c5612a336b2d3b22570bc35f2373f,2335.125
ee0cc3f96fce0446a340c98b32cbe020,2335.125
e4ab6618be8a69dd2ef62b14c0857865,2335.125
526425dd86c4bad348528956104c72f5,2118.884
91773a44de87840b468c6d969adeced5,2118.884
b5e89784bae70945d0da78777b0eb71c,2118.884
61aff04bd18c501684ded2c2138f1812,2453.566
9c5a3e6e9f74c5acfc8496a08c2d3f50,2453.566
d75caf6203c01044fe77e8d38ff8ee1d,2453.566
c77fe3b5031ad2dc6a7a75211fe2d95a,2196.038
5ea68ecf497a77f15f9df29b2e1b556b,2196.038
822cfa078407982f08b06f8794b14de3,2196.038
a78e40d6e4c4be2ecb462bba422651f0,2278.01
4087484d8f213c6827ef438572ae480e,3413.886
ccd59557ca27ee7c01d2231d55096998,3413.886
ebc17e0815ef6ebe9df943bb57ace3f7,3413.886
3e86c2cc1c7c1448dd2f2016f7ce065c,2310.609
a7f01536f7afdf287c9d1cd1189ff250,2310.609
5316bddc7d2ae47356dae994ef3823a5,3015.191
d58a9742a1c8b304f9222674e5f73a1f,3015.191
ce5f8235808d704f9653b80988c90a97,3015.191
501ea2931b55a357435475ecf40e955c,2707.701
6da99c8c0f3ec2cba0b1c59054799a08,2707.701
ece6df9c984ae4aaef33c8803017ad70,2707.701
acb01a509c2b81c2521515ae86dec470,1863.315
b04a15571f5cdd962734170da703bfb1,1822.98
ca5010b9e887882befd6523e715b1afb,1822.98
3c0216305f3f7391cd9c3cc038ffb7f3,1822.98
061c5fa024ed0d76e86c9459da0126b9,2321.233
061c5fa024ed0d76e86c9459da0126b9,2321.233
061c5fa024ed0d76e86c9459da0126b9,2321.233
061c5fa024ed0d76e86c9459da0126b9,2321.233
cfe198727048c5c112ceddb3c5ef9db9,2321.233
cfe198727048c5c112ceddb3c5ef9db9,2321.233
cfe198727048c5c112ceddb3c5ef9db9,2321.233
cfe198727048c5c112ceddb3c5ef9db9,2321.233
52f298ba927d992813da849069d1f67d,2321.233
52f298ba927d992813da849069d1f67d,2321.233
52f298ba927d992813da849069d1f67d,2321.233
52f298ba927d992813da849069d1f67d,2321.233
6a4a4e6ce93b07e7805a849c4f4d156d,2321.233
6a4a4e6ce93b07e7805a849c4f4d156d,2321.233
6a4a4e6ce93b07e7805a849c4f4d156d,2321.233
6a4a4e6ce93b07e7805a849c4f4d156d,2321.233
64fecf2206356cabdd05c28f91b3e0a4,2321.233
64fecf2206356cabdd05c28f91b3e0a4,2321.233
64fecf2206356cabdd05c28f91b3e0a4,2321.233
64fecf2206356cabdd05c28f91b3e0a4,2321.233
73cd95fca2e01b3f11949fdf6bef5702,2321.233
73cd95fca2e01b3f11949fdf6bef5702,2321.233
73cd95fca2e01b3f11949fdf6bef5702,2321.233
73cd95fca2e01b3f11949fdf6bef5702,2321.233
285b233cbd7f1084a1c9bf0f1bc9a173,5455.826
8ec1d4c86c6fa382fccfd86e07c6d513,5455.826
8977a120b080f40c0a32b04bf06bc863,5455.826
d5fc8ec890f3fc0df9ab2a70e71367de,1373.733
a0058ae7a0e538aa8ef39ab0119fa224,1373.733
c16e98ac39ab4c740075e56a9c18acef,1373.733
2ff2ef877a1f926fcf89fc53df88297f,7299.094999999999
647be11a9d77366379971ec8b7ae5f9f,7299.094999999999
613e0629ffe0b21be685aadd204e50c6,7299.094999999999
cce679c540e407f70afc3d8cd7b30664,2306.759
7233b0385231f86e4b690352ee9cd054,2306.759
3755fda5bbae33b8d125d55f620bd506,2306.759
5e488d46a1792304b7bf5c2e9c22d6f3,1777.845
98abb4de60b3ef73c2413cee954bcd83,1777.845
726383fd8d544ecc198fcfc6b2458704,1777.845
39ad968ca477c6e671c1f48547806f55,3604.932
39ad968ca477c6e671c1f48547806f55,3604.932
39ad968ca477c6e671c1f48547806f55,3604.932
39ad968ca477c6e671c1f48547806f55,3604.932
ba4d730bf3e048169c9005441f635cf3,3604.932
ba4d730bf3e048169c9005441f635cf3,3604.932
ba4d730bf3e048169c9005441f635cf3,3604.932
ba4d730bf3e048169c9005441f635cf3,3604.932
8360c2392d29a42ddf8f4b89611d0ed5,3604.932
8360c2392d29a42ddf8f4b89611d0ed5,3604.932
8360c2392d29a42ddf8f4b89611d0ed5,3604.932
8360c2392d29a42ddf8f4b89611d0ed5,3604.932
b404480c19a43e8b65ed0cc9bd8075b2,3604.932
b404480c19a43e8b65ed0cc9bd8075b2,3604.932
b404480c19a43e8b65ed0cc9bd8075b2,3604.932
b404480c19a43e8b65ed0cc9bd8075b2,3604.932
2b92619713bdb5439e8c55b46b96541f,3604.932
2b92619713bdb5439e8c55b46b96541f,3604.932
2b92619713bdb5439e8c55b46b96541f,3604.932
2b92619713bdb5439e8c55b46b96541f,3604.932
1eb64e97eef7b3580e0319b4c5fb3bdb,3604.932
1eb64e97eef7b3580e0319b4c5fb3bdb,3604.932
1eb64e97eef7b3580e0319b4c5fb3bdb,3604.932
1eb64e97eef7b3580e0319b4c5fb3bdb,3604.932
0638cfa3a9dddbc40e51c3d495e18d2d,1893.414
942d521032689f840a44bd0596ee6c46,1893.414
4f878c3b0c7891b852c35617083559c0,1893.414
dd52965e232dd357a4367d6ff5ed162f,2112.74
342fbbf8e58cab790a64b7f8656b297c,2112.74
b00ff673fea669ff7ccf8132b0405a77,2112.74
a8f82e51d921e603dfca9d083154424d,2073.4390000000003
545666ff85ec24999ad64181ae2a00b2,2073.4390000000003
800aa901fe4505666ccd6042cc857a6a,2331.466
5fe06dc4e35fd40b6e279e453d6902aa,2331.466
5ba58a358f46a0904e4775aa47f2201f,2331.466
b02f0548c826ba1b983587f972e22fda,2020.036
9d136ee7179ec5ba2667afc15239a0cc,2020.036
c6490733f55bddefd2f49ca8af203a82,2020.036
702df3ce55df3fe47fd3624f289c32d6,1166.324
4015004929e40f61599d962fb6e49e5e,1166.324
6ee7c898101f767432ff435a7d830c5f,1705.28
1ef11af7daa5ceccf9c3a5f5c2611eaf,1705.28
61b5fc2bb96d5093d42a5dec3f083407,1705.28
6ae23296c439ce1b1da0b024d8b85da2,1780.509
8b92d8f03c8a8eca832aea0188a5a703,2970.0
4cecaa4462cbc83f6675f70e49e11541,2970.0
3234604dcd7ba9b2b2cff7f496ad3e2d,2970.0
319af3515335c6a3353471d61bf82a80,3227.044
895d9097801cc501d80f4db663e4085e,3227.044
799c9138908b5ffdb4c3b378df97514a,3227.044
edee52c9a40983917be4c30941d7a9df,2541.965
4831efb045788c18004972f9c99b95cd,2541.965
e7cc6a4ea72e3794d7bae5343ccc9abf,2541.965
57d2d83ba3f4b36b6c9528b977f28c29,2877.634
3a61e915bdcd034a9c78f6fa33dba45f,2877.634
1509fb10550d5bd61de7915310c9eb83,2877.634
f1a6db490e2f0e6537822c32a7a036d5,2820.138
23ccd3084e08e4bae6d7c1bcaf4d98ba,1558.7
5f24d72f7222a726c59b2e9976172eb5,1558.7
9bfbc4d6ddf074d99ac10bbbb3caf7fc,1558.7
c77f39cd604e96f9a3ab08769f81443f,8142.183
9c9c7a552ce79bd306b3a49427b4033c,505.966
9c9c7a552ce79bd306b3a49427b4033c,505.966
9c9c7a552ce79bd306b3a49427b4033c,505.966
9c9c7a552ce79bd306b3a49427b4033c,505.966
79b86ec3ebf60e65e084ba2a05f990e0,505.966
79b86ec3ebf60e65e084ba2a05f990e0,505.966
79b86ec3ebf60e65e084ba2a05f990e0,505.966
79b86ec3ebf60e65e084ba2a05f990e0,505.966
1490cf626f2e17bd0454e2cc69f69ef3,505.966
1490cf626f2e17bd0454e2cc69f69ef3,505.966
1490cf626f2e17bd0454e2cc69f69ef3,505.966
1490cf626f2e17bd0454e2cc69f69ef3,505.966
20a51d81789b801dd89b6f25e5f3968d,505.966
20a51d81789b801dd89b6f25e5f3968d,505.966
20a51d81789b801dd89b6f25e5f3968d,505.966
20a51d81789b801dd89b6f25e5f3968d,505.966
6e754af70a9139e956a009ac5e2855d2,505.966
6e754af70a9139e956a009ac5e2855d2,505.966
6e754af70a9139e956a009ac5e2855d2,505.966
6e754af70a9139e956a009ac5e2855d2,505.966
9e99f38c771203d4f4dbbafd6aa7a5bc,505.966
9e99f38c771203d4f4dbbafd6aa7a5bc,505.966
9e99f38c771203d4f4dbbafd6aa7a5bc,505.966
9e99f38c771203d4f4dbbafd6aa7a5bc,505.966
8aacd533e9a5b8da90844c51b01fd271,1491.758
557bcabc3b6ce9bf826f19394fdc704a,1491.758
c2f888e85b70db89390584edd7ae4311,1491.758
607f812099c71780a6016d1e3fb5ef56,316.0
c892b1843d1f835e1aa6e4783bebfabf,316.0
0555229a09e94624dc51ec366dba6382,316.0
61c7f47da0cbeee808ca97d75bf526b3,2320.748
2effcfa971f0ab6fd3a561b1d3c7b2ef,2320.748
4982bd9db960485244a28d0f0bc78425,2320.748
56f6047315c6a5a7e9e4b01e11d630fe,3185.121
a7879bea4570c65941937d660c1360cf,3185.121
a93fe048df9ccccfc19e09dac7209a23,3185.121
4de12f70e99fbff1ce4a74ce946d7499,1900.46
c6f1ddbdf6d8eef7af2d373910153bd0,1900.46
d63fb004871a11a755068be624c87174,1900.46
90f14f444013a1dc297128dbc7e6c476,1491.6570000000002
508d7a09d736b8acaa7509196a619723,1332.0
ba1986e5fdcd8065b283a6b527c64902,1332.0
2168f6d3ab261d3fd33e4714f0a627c0,1978.998
2168f6d3ab261d3fd33e4714f0a627c0,1978.998
2168f6d3ab261d3fd33e4714f0a627c0,1978.998
2168f6d3ab261d3fd33e4714f0a627c0,1978.998
11c7f1f88b259730c3a70a10cc031949,1978.998
11c7f1f88b259730c3a70a10cc031949,1978.998
11c7f1f88b259730c3a70a10cc031949,1978.998
11c7f1f88b259730c3a70a10cc031949,1978.998
55824b387f266dcfad24fa4437dbcce5,1978.998
55824b387f266dcfad24fa4437dbcce5,1978.998
55824b387f266dcfad24fa4437dbcce5,1978.998
55824b387f266dcfad24fa4437dbcce5,1978.998
687f0c2eebbd53448ab9da91c2a20434,1978.998
687f0c2eebbd53448ab9da91c2a20434,1978.998
687f0c2eebbd53448ab9da91c2a20434,1978.998
687f0c2eebbd53448ab9da91c2a20434,1978.998
caf8bc7b8a1be6c4f3e137e9ea43138b,1978.998
caf8bc7b8a1be6c4f3e137e9ea43138b,1978.998
caf8bc7b8a1be6c4f3e137e9ea43138b,1978.998
caf8bc7b8a1be6c4f3e137e9ea43138b,1978.998
2bf78d2451eaadee51466fe6e0322b03,1978.998
2bf78d2451eaadee51466fe6e0322b03,1978.998
2bf78d2451eaadee51466fe6e0322b03,1978.998
2bf78d2451eaadee51466fe6e0322b03,1978.998
eceb93e62ab05fb406f6b7f771871dda,2391.312
224d0790b7f0cf582951b5c2afd340d9,2391.312
dc5ff1277744775862034bbec1f66a45,2391.312
487d90661d49c72898609acf493df54c,2017.243
df97abf1c37d0c7398949dbbee00e17a,2017.243
620a508e81e921cb610d0084d55770a5,2017.243
7ccc3ebdeeae0736aab41a6a7a966b9b,1303.83
c47b1b9517c25fdd9da2eafb9a86e894,1303.83
dc493e2785a4f90171236dd36ce6d3ca,1303.83
7189e2347ff774f9ad11ffc70a2b67ac,2579.704
a233a9ec5161892e0c33b4cd425f3dc8,2579.704
2e0631a0f81843017bd09f8386204261,2579.704
55a7eeefe400b05247a9085f1c47a4fe,3280.757
55a7eeefe400b05247a9085f1c47a4fe,3280.757
55a7eeefe400b05247a9085f1c47a4fe,3280.757
55a7eeefe400b05247a9085f1c47a4fe,3280.757
75699ca87313d78ad11686778fe01ac0,3280.757
75699ca87313d78ad11686778fe01ac0,3280.757
75699ca87313d78ad11686778fe01ac0,3280.757
75699ca87313d78ad11686778fe01ac0,3280.757
7e1b3cb0ab0b5f6aa047f874ff0a0aab,3280.757
7e1b3cb0ab0b5f6aa047f874ff0a0aab,3280.757
7e1b3cb0ab0b5f6aa047f874ff0a0aab,3280.757
7e1b3cb0ab0b5f6aa047f874ff0a0aab,3280.757
787272398864bdf175a53bde8417ed12,3280.757
787272398864bdf175a53bde8417ed12,3280.757
787272398864bdf175a53bde8417ed12,3280.757
787272398864bdf175a53bde8417ed12,3280.757
2eb0fe3d6f7705e68b5aae25d37d9f1b,3280.757
2eb0fe3d6f7705e68b5aae25d37d9f1b,3280.757
2eb0fe3d6f7705e68b5aae25d37d9f1b,3280.757
2eb0fe3d6f7705e68b5aae25d37d9f1b,3280.757
ccb7ca73f15f0aaef70978987548fca4,3280.757
ccb7ca73f15f0aaef70978987548fca4,3280.757
ccb7ca73f15f0aaef70978987548fca4,3280.757
